tickers,market,name,naverTheme,-1,0,1,mmt
38060,KOSDAQ,루멘스,"['플렉서블 디스플레이', '마이크로 LED', 'LED']",0.317,0.675,0.008,dn/dnk
474170,KOSDAQ,루미르,['우주항공산업(누리호/인공위성 등)'],,,,
141080,KOSDAQ,리가켐바이오,"['면역항암제', '의료기기', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)', '슈퍼박테리아']",0.0,0.0,0.999,dn/dnk
58470,KOSDAQ,리노공업,"['온디바이스 AI', '코리아 밸류업 지수(Korea Value-up Index)', '시스템반도체', '반도체 장비']",0.021,0.978,0.001,dn/dnk
16100,KOSDAQ,리더스코스메틱,"['화장품', '골판지 제조']",0.012,0.929,0.059,dn/dnk
12700,KOSDAQ,리드코프,['日제품 불매운동(수혜)'],0.003,0.064,0.933,dn/dnk
302550,KOSDAQ,리메드,"['의료기기', '치매']",0.0,0.002,0.998,dn/dnk
491000,KOSDAQ,리브스메드,"['의료기기', '2025 하반기 신규상장']",,,,
73570,KOSDAQ,리튬포어스,"['리튬', '캐릭터상품']",0.946,0.053,0.001,dn/dnk
277070,KOSDAQ,린드먼아시아,['창투사'],0.005,0.194,0.801,dn/dnk
42500,KOSDAQ,링네트,"['SI(시스템통합)', 'NI(네트워크통합)', '재택근무/스마트워크']",0.87,0.127,0.003,dn/dnk
193250,KOSDAQ,링크드,"['스마트폰', '메타버스(Metaverse)', '가상현실(VR)', '모바일게임(스마트폰)']",0.001,0.867,0.132,dn/dnk
474650,KOSDAQ,링크솔루션,"['로봇(산업용/협동로봇 등)', '3D 프린터']",,,,
219420,KOSDAQ,링크제니시스,"['스마트팩토리(스마트공장)', '지능형로봇/인공지능(AI)']",0.271,0.653,0.075,dn/dnk
439090,KOSDAQ,마녀공장,['화장품'],,,,dn/dnk
27740,KOSPI,마니커,"['스포츠행사 수혜(올림픽, 월드컵 등)', '육계', '여름', '구제역/광우병 수혜', '아프리카 돼지열병(ASF)', '음식료업종']",0.012,0.667,0.32,dn/dnk
195500,KOSDAQ,마니커에프앤지,"['육계', '음식료업종']",0.0,,1.0,dn/dnk
357430,KOSPI,마스턴프리미어리츠,['리츠(REITs)'],,,,dn/dnk
377480,KOSDAQ,마음AI,"['온디바이스 AI', '지능형로봇/인공지능(AI)', 'AI 챗봇(챗GPT 등)']",,0.001,0.999,dn/dnk
305090,KOSDAQ,마이크로디지탈,"['코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)']",0.06,0.404,0.536,dn/dnk
98120,KOSDAQ,마이크로컨텍솔,['반도체 재료/부품'],0.0,0.0,1.0,dn/dnk
424980,KOSDAQ,마이크로투나노,"['반도체 재료/부품', 'HBM(고대역폭메모리)']",,,,dn/dnk
38290,KOSDAQ,마크로젠,"['고령화 사회(노인복지)', '유전자 치료제/분석', '줄기세포', '원격진료/비대면진료(U-Healthcare)', '코로나19(진단/치료제/백신 개발 등)', '마이크로바이옴']",0.885,0.115,0.0,dn/dnk
1080,KOSPI,만호제강,['철강 중소형'],0.006,0.902,0.092,dn/dnk
267980,KOSDAQ,매일유업,"['출산장려정책', '엔젤산업', '음식료업종']",0.001,0.004,0.994,dn/dnk
5990,KOSDAQ,매일홀딩스,['지주사'],0.0,0.0,1.0,dn/dnk
93520,KOSDAQ,매커스,"['드론(Drone)', '시스템반도체', '태양광에너지', '가상화폐(비트코인 등)']",0.0,0.0,1.0,dn/dnk
100590,KOSDAQ,머큐리,['통신장비'],0.065,0.931,0.004,dn/dnk
67280,KOSDAQ,멀티캠퍼스,['교육/온라인 교육'],0.0,0.0,1.0,dn/dnk
72870,KOSDAQ,메가스터디,"['코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '교육/온라인 교육']",0.113,0.484,0.403,dn/dnk
215200,KOSDAQ,메가스터디교육,"['코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '교육/온라인 교육']",0.009,0.654,0.337,dn/dnk
133750,KOSDAQ,메가엠디,"['교육/온라인 교육', '일자리(취업)']",0.003,0.962,0.035,dn/dnk
446540,KOSDAQ,메가터치,"['2차전지', '2차전지(소재/부품)', '2차전지(나트륨이온)', '반도체 재료/부품']",,,,dn/dnk
235980,KOSDAQ,메드팩토,['면역항암제'],0.0,1.0,0.0,dn/dnk
41920,KOSDAQ,메디아나,"['의료AI', '의료기기']",0.154,0.658,0.188,dn/dnk
14100,KOSDAQ,메디앙스,"['마스크', '출산장려정책', '엔젤산업', '日제품 불매운동(수혜)']",0.015,0.895,0.091,dn/dnk
86900,KOSDAQ,메디톡스,"['미용기기', '보톡스(보툴리눔톡신)']",0.003,0.256,0.741,dn/dnk
78160,KOSDAQ,메디포스트,"['제대혈', '고령화 사회(노인복지)', '줄기세포', '원격진료/비대면진료(U-Healthcare)', '건강기능식품']",0.003,0.327,0.671,dn/dnk
138040,KOSPI,메리츠금융지주,"['코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '밸류업(24년 기업가치 제고계획 발표)', '지주사']",0.003,0.703,0.294,dn/dnk
241770,KOSDAQ,메카로,['반도체 재료/부품'],0.0,,1.0,dn/dnk
90370,KOSPI,메타랩스,"['탈모 치료', '패션/의류', '화장품']",0.013,0.468,0.519,dn/dnk
59210,KOSDAQ,메타바이오메드,"['치아 치료(임플란트 등)', '고령화 사회(노인복지)', '의료기기']",0.0,0.001,0.999,dn/dnk
118000,KOSPI,메타케어,"['탈모 치료', '줄기세포', '의료기기', '코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)']",,,,
58110,KOSDAQ,멕아이씨에스,"['의료기기', '마이코플라스마 폐렴']",0.007,0.86,0.133,dn/dnk
17180,KOSPI,명문제약,"['낙태/피임', '탈모 치료', '제약업체', '치매', '구충제(펜벤다졸, 이버멕틴 등)']",0.786,0.214,0.0,dn/dnk
9900,KOSPI,명신산업,"['자동차부품', '전기차', '코리아 밸류업 지수(Korea Value-up Index)']",1.0,,0.0,dn/dnk
317450,KOSPI,명인제약,"['제약업체', '2025 하반기 신규상장', '치매']",,,,
12690,KOSPI,모나리자,"['황사/미세먼지', '치매', '마스크', '출산장려정책', '日제품 불매운동(수혜)']",0.011,0.989,0.001,dn/dnk
5360,KOSPI,모나미,"['엔젤산업', '日제품 불매운동(수혜)']",0.016,0.63,0.355,dn/dnk
70960,KOSPI,모나용평,"['DMZ 평화공원', '호텔/리조트', '골프']",0.327,0.01,0.663,dn/dnk
434480,KOSDAQ,모니터랩,['보안주(정보)'],,,,dn/dnk
80420,KOSDAQ,모다이노칩,"['휴대폰부품', '스마트폰']",0.001,0.108,0.891,dn/dnk
417970,KOSDAQ,모델솔루션,['AI 챗봇(챗GPT 등)'],,,,dn/dnk
80160,KOSDAQ,모두투어,"['환율하락 수혜', '여행']",0.007,0.919,0.075,dn/dnk
87260,KOSDAQ,모바일어플라이언스,"['4차산업 수혜주', '자율주행차', '스마트카(SMART CAR)']",0.322,0.642,0.037,dn/dnk
101330,KOSDAQ,모베이스,"['휴대폰부품', '갤럭시 부품주', '스마트폰', '리비안(RIVIAN)', '자동차부품', '전기차']",0.006,0.253,0.741,dn/dnk
12860,KOSDAQ,모베이스전자,"['리비안(RIVIAN)', '자동차부품', '전기차']",0.006,0.801,0.193,dn/dnk
363260,KOSDAQ,모비데이즈,['광고'],0.4,0.027,0.573,dn/dnk
348030,KOSDAQ,모비릭스,['모바일게임(스마트폰)'],1.0,,0.0,dn/dnk
250060,KOSDAQ,모비스,"['4차산업 수혜주', '자동차 대표주', '지능형로봇/인공지능(AI)', '자율주행차', '자동차부품', '전기차', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)', '스마트카(SMART CAR)', '핵융합에너지', '초전도체', '음성인식']",1.0,0.0,0.0,dn/dnk
288980,KOSDAQ,모아데이타,"['지능형로봇/인공지능(AI)', '의료AI']",1.0,,0.0,dn/dnk
142760,KOSDAQ,모아라이프플러스,"['화장품', '백신/진단시약/방역(신종플루, AI 등)', '건강기능식품']",0.693,0.304,0.003,dn/dnk
33200,KOSDAQ,모아텍,['3D 프린터'],0.906,0.093,0.001,dn/dnk
333050,KOSDAQ,모코엠시스,"['AI 챗봇(챗GPT 등)', '보안주(정보)']",0.0,0.998,0.001,dn/dnk
9680,KOSPI,모토닉,"['자동차부품', '수소차(연료전지/부품/충전소 등)']",0.001,0.022,0.978,dn/dnk
118990,KOSDAQ,모트렉스,"['자율주행차', '자동차부품', '전기차(충전소/충전기)', '스마트카(SMART CAR)']",0.466,0.532,0.002,dn/dnk
463480,KOSDAQ,모티브링크,"['자동차부품', '전기차']",,,,
6920,KOSDAQ,모헨즈,"['DMZ 평화공원', '시멘트/레미콘']",0.001,0.974,0.025,dn/dnk
9580,KOSPI,무림P&P,"['조림사업', '제지']",0.056,0.0,0.944,dn/dnk
1810,KOSDAQ,무림SP,['제지'],0.0,0.034,0.965,dn/dnk
9200,KOSPI,무림페이퍼,['제지'],0.002,0.93,0.068,dn/dnk
33920,KOSPI,무학,"['밸류업(25년 기업가치 제고계획 발표)', '주류업(주정, 에탄올 등)']",0.0,0.001,0.999,dn/dnk
8420,KOSPI,문배철강,"['남-북-러 가스관사업', '철강 중소형']",0.84,0.147,0.012,dn/dnk
279600,KOSDAQ,미디어젠,"['AI 챗봇(챗GPT 등)', '음성인식']",0.078,0.421,0.501,dn/dnk
95500,KOSDAQ,미래나노텍,"['터치패널(스마트폰/태블릿PC 등)', '리튬', '페라이트']",0.0,0.999,0.0,dn/dnk
254490,KOSDAQ,미래반도체,"['시스템반도체', 'HBM(고대역폭메모리)']",,,,dn/dnk
25560,KOSPI,미래산업,"['리튬', '반도체 장비']",0.994,0.006,0.0,dn/dnk
218150,KOSDAQ,미래생명자원,"['사료', '쿠팡(coupang)', '아프리카 돼지열병(ASF)', '음식료업종']",0.352,0.643,0.005,dn/dnk
396690,KOSPI,미래에셋글로벌리츠,['리츠(REITs)'],0.509,,0.491,dn/dnk
357250,KOSPI,미래에셋맵스리츠,['리츠(REITs)'],0.002,0.885,0.114,dn/dnk
100790,KOSDAQ,미래에셋벤처투자,"['스페이스X(SpaceX)', '창투사', '마켓컬리(kurly)']",0.0,0.001,0.999,dn/dnk
477380,KOSDAQ,미래에셋비전스팩4호,['기업인수목적회사(SPAC)'],,,,
477470,KOSDAQ,미래에셋비전스팩5호,['기업인수목적회사(SPAC)'],,,,
478440,KOSDAQ,미래에셋비전스팩6호,['기업인수목적회사(SPAC)'],,,,
482680,KOSDAQ,미래에셋비전스팩7호,['기업인수목적회사(SPAC)'],,,,
85620,KOSPI,미래에셋생명,['생명보험'],0.014,0.072,0.915,dn/dnk
6800,KOSPI,미래에셋증권,"['증권', '스페이스X(SpaceX)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)']",0.0,0.0,0.999,dn/dnk
49950,KOSDAQ,미래컴퍼니,"['2차전지(전고체)', '지능형로봇/인공지능(AI)', '2차전지', '의료기기', '유리 기판', 'OLED(유기 발광 다이오드)', 'LED장비']",0.022,0.965,0.014,dn/dnk
207760,KOSDAQ,미스터블루,"['웹툰', '모바일콘텐츠(스마트폰/태블릿PC)', '모바일게임(스마트폰)']",0.647,0.039,0.314,dn/dnk
81660,KOSPI,미스토홀딩스,"['패션/의류', '지주사', '골프']",,,,
2840,KOSPI,미원상사,"['코리아 밸류업 지수(Korea Value-up Index)', '화장품']",0.003,0.006,0.991,dn/dnk
107590,KOSPI,미원홀딩스,['지주사'],0.391,0.572,0.037,dn/dnk
3650,KOSPI,미창석유,['윤활유'],0.0,0.0,1.0,dn/dnk
59090,KOSDAQ,미코,"['2차전지(전고체)', '2차전지', '유전자 치료제/분석', '수소차(연료전지/부품/충전소 등)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '태양광에너지', '반도체 재료/부품', '고체산화물 연료전지(SOFC)', '건강기능식품', '반도체 장비', '온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS)']",0.0,0.001,0.999,dn/dnk
201490,KOSDAQ,미투온,"['메타버스(Metaverse)', 'NFT(대체불가토큰)', '웹툰', '스테이블코인', '게임', '모바일게임(스마트폰)']",0.214,0.167,0.619,dn/dnk
452200,KOSDAQ,민테크,"['2차전지(장비)', '2차전지(전고체)', '전기차 화재 방지(배터리 열폭주 등)', '2차전지']",,,,
206640,KOSDAQ,바디텍메드,"['의료기기', '코로나19(진단/치료제/백신 개발 등)', '백신/진단시약/방역(신종플루, AI 등)', '코로나19(진단키트)', '엠폭스(원숭이두창)']",0.022,0.74,0.239,dn/dnk
18700,KOSDAQ,바른손,"['영화', '가상현실(VR)', '화장품', '영상콘텐츠']",0.006,0.778,0.216,dn/dnk
35620,KOSDAQ,바른손이앤에이,"['영화', '가상현실(VR)', '영상콘텐츠']",0.09,0.663,0.247,dn/dnk
53030,KOSDAQ,바이넥스,['바이오시밀러(복제 바이오의약품)'],0.124,0.873,0.003,dn/dnk
301300,KOSDAQ,바이브컴퍼니,"['지능형로봇/인공지능(AI)', 'AI 챗봇(챗GPT 등)']",0.481,0.516,0.003,dn/dnk
377740,KOSPI,바이오노트,"['코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)', '엠폭스(원숭이두창)']",,,,dn/dnk
64550,KOSDAQ,바이오니아,"['탈모 치료', '전기차 화재 방지(배터리 열폭주 등)', '유전자 치료제/분석', '코로나19(진단/치료제/백신 개발 등)', '수자원(양적/질적 개선)', '백신/진단시약/방역(신종플루, AI 등)', '코로나19(진단키트)', '메르스 코로나 바이러스', '엠폭스(원숭이두창)']",1.0,0.0,0.0,dn/dnk
314930,KOSDAQ,바이오다인,['의료기기'],0.0,,1.0,dn/dnk
489460,KOSDAQ,바이오비쥬,"['의료기기', '화장품']",,,,
86820,KOSDAQ,바이오솔루션,['줄기세포'],0.411,,0.589,dn/dnk
38460,KOSDAQ,바이오스마트,"['치매', '코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)', '전력설비']",0.0,0.0,0.999,dn/dnk
86040,KOSDAQ,바이오톡스텍,['치매'],1.0,0.0,0.0,dn/dnk
188040,KOSDAQ,바이오포트,['음식료업종'],,,,
99430,KOSDAQ,바이오플러스,['의료기기'],,,,dn/dnk
308080,KOSDAQ,바이젠셀,"['유전자 치료제/분석', '면역항암제']",0.852,,0.148,dn/dnk
43150,KOSDAQ,바텍,"['휴대폰부품', '갤럭시 부품주', '스마트폰', '치아 치료(임플란트 등)', '고령화 사회(노인복지)', '희귀금속(희토류 등)', '의료기기', 'MLCC(적층세라믹콘덴서)', '폴더블폰']",0.996,0.004,0.0,dn/dnk
323990,KOSDAQ,박셀바이오,['면역항암제'],0.0,,1.0,dn/dnk
267790,KOSDAQ,배럴,"['패션/의류', '여름', '日제품 불매운동(수혜)']",0.998,,0.002,dn/dnk
331520,KOSDAQ,밸로프,"['게임', '모바일게임(스마트폰)']",0.002,0.933,0.066,dn/dnk
199480,KOSDAQ,뱅크웨어글로벌,"['STO(토큰증권 발행)', '스테이블코인']",,,,
438700,KOSDAQ,버넥트,"['메타버스(Metaverse)', '증강현실(AR)']",,,,dn/dnk
382900,KOSDAQ,범한퓨얼셀,"['조선기자재', '수소차(연료전지/부품/충전소 등)', '고체산화물 연료전지(SOFC)']",,,,dn/dnk
206400,KOSDAQ,베노티앤알,['로봇(산업용/협동로봇 등)'],0.994,0.004,0.002,dn/dnk
19010,KOSDAQ,베뉴지,['골프'],0.003,0.742,0.254,dn/dnk
177350,KOSDAQ,베셀,"['터치패널(스마트폰/태블릿PC 등)', 'UAM(도심항공모빌리티)', '드론(Drone)', 'OLED(유기 발광 다이오드)']",0.952,0.045,0.003,dn/dnk
424760,KOSDAQ,벨로크,"['보안주(물리)', '보안주(정보)']",,,,dn/dnk
7210,KOSPI,벽산,"['페인트', '리모델링/인테리어']",0.765,0.233,0.001,dn/dnk
250000,KOSDAQ,보라티알,"['日제품 불매운동(수혜)', '음식료업종']",0.0,1.0,0.0,dn/dnk
3850,KOSPI,보령,"['탈모 치료', '황사/미세먼지', '제약업체', '치매', '바이오시밀러(복제 바이오의약품)', '백신/진단시약/방역(신종플루, AI 등)']",0.093,0.897,0.01,dn/dnk
310210,KOSDAQ,보로노이,['치매'],,0.001,0.999,dn/dnk
6910,KOSDAQ,보성파워텍,"['전기차(충전소/충전기)', '원자력발전', '전력설비']",0.001,0.401,0.598,dn/dnk
890,KOSPI,보해양조,"['여름', '주류업(주정, 에탄올 등)', '日제품 불매운동(수혜)']",0.099,0.876,0.025,dn/dnk
226340,KOSDAQ,본느,['화장품'],0.001,0.877,0.122,dn/dnk
3000,KOSPI,부광약품,['제약업체'],0.155,0.843,0.002,dn/dnk
1270,KOSPI,부국증권,['증권'],0.0,0.0,1.0,dn/dnk
26940,KOSPI,부국철강,"['남-북-러 가스관사업', '철강 중소형']",0.009,0.986,0.004,dn/dnk
11390,KOSPI,부산산업,"['철도', '시멘트/레미콘', '해저터널(지하화/지하도로 등)']",0.0,0.0,1.0,dn/dnk
8470,KOSDAQ,부스타,['겨울'],0.058,0.221,0.721,dn/dnk
338220,KOSDAQ,뷰노,"['의료AI', '의료기기']",0.886,0.114,0.0,dn/dnk
100120,KOSDAQ,뷰웍스,"['고령화 사회(노인복지)', '의료기기', '원격진료/비대면진료(U-Healthcare)', '골프']",0.0,0.999,0.0,dn/dnk
406820,KOSDAQ,뷰티스킨,['화장품'],,,,dn/dnk
99390,KOSDAQ,브레인즈컴퍼니,"['지능형로봇/인공지능(AI)', 'AI 챗봇(챗GPT 등)', '모바일솔루션(스마트폰)']",0.0,,1.0,dn/dnk
64480,KOSDAQ,브리지텍,"['인터넷은행', 'AI 챗봇(챗GPT 등)', '핀테크(FinTech)', '음성인식']",0.072,0.921,0.007,dn/dnk
365900,KOSDAQ,브이씨,['골프'],,,,dn/dnk
89970,KOSDAQ,브이엠,"['우주항공산업(누리호/인공위성 등)', '스페이스X(SpaceX)', '밸류업(25년 기업가치 제고계획 발표)', '반도체 재료/부품', '지주사', 'OLED(유기 발광 다이오드)', '반도체 장비']",0.043,0.351,0.605,dn/dnk
251630,KOSDAQ,브이원텍,"['로봇(산업용/협동로봇 등)', '2차전지(장비)', '2차전지', '플렉서블 디스플레이', 'OLED(유기 발광 다이오드)']",0.783,0.201,0.016,dn/dnk
18290,KOSDAQ,브이티,"['2차전지(LFP/리튬인산철)', '화장품']",0.0,0.0,1.0,dn/dnk
6740,KOSPI,블루산업개발,['골판지 제조'],,,,
439580,KOSDAQ,블루엠텍,"['비만치료제', '원격진료/비대면진료(U-Healthcare)']",,,,dn/dnk
369370,KOSDAQ,블리츠웨이엔터테인먼트,"['엔터테인먼트', '캐릭터상품']",,,,
126340,KOSDAQ,비나텍,"['수소차(연료전지/부품/충전소 등)', '전력저장장치(ESS)']",0.001,0.002,0.997,dn/dnk
82800,KOSDAQ,비보존 제약,['제약업체'],0.001,0.997,0.002,dn/dnk
2070,KOSPI,비비안,"['패션/의류', '마스크', '日제품 불매운동(수혜)']",0.005,0.97,0.024,dn/dnk
100220,KOSPI,비상교육,['교육/온라인 교육'],0.0,0.006,0.994,dn/dnk
419540,KOSDAQ,비스토스,"['의료AI', '의료기기']",,,,dn/dnk
146320,KOSDAQ,비씨엔씨,['반도체 재료/부품'],,,,dn/dnk
200780,KOSDAQ,비씨월드제약,"['제약업체', '코로나19(진단/치료제/백신 개발 등)']",0.001,0.982,0.016,dn/dnk
413640,KOSDAQ,비아이매트릭스,['지능형로봇/인공지능(AI)'],,,,dn/dnk
141000,KOSDAQ,비아트론,"['플렉서블 디스플레이', 'OLED(유기 발광 다이오드)']",0.001,0.049,0.95,dn/dnk
90460,KOSPI,비에이치,"['PCB(FPCB 등)', '갤럭시 부품주', 'LNG(액화천연가스)', '셰일가스(Shale Gas)', '아이폰', '폴더블폰', '고체산화물 연료전지(SOFC)', '무선충전기술', '원자력발전소 해체', '원자력발전']",0.855,0.14,0.005,dn/dnk
83650,KOSDAQ,비에이치아이,"['LNG(액화천연가스)', '셰일가스(Shale Gas)', '고체산화물 연료전지(SOFC)', '원자력발전소 해체', '원자력발전']",0.0,0.001,0.999,dn/dnk
473370,KOSDAQ,비엔케이제2호스팩,['기업인수목적회사(SPAC)'],,,,
65170,KOSDAQ,비엘팜텍,"['마리화나(대마)', '자원개발', '건강기능식품']",0.006,0.718,0.276,dn/dnk
86670,KOSDAQ,비엠티,"['스마트팩토리(스마트공장)', '조선기자재', '수소차(연료전지/부품/충전소 등)', '피팅(관이음쇠)/밸브', '네옴시티', '원자력발전']",0.001,0.999,0.0,dn/dnk
